GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,VISIT_AREA_NM,MVMN_NM,DGSTFN
여,30.0,4.0,1.0,1.0,5.0,6.0,3.0,1.0,7.0,1.0,1.0,제주국제공항,대중교통 등,4.0
남,40.0,1.0,1.0,7.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,애월농협하나로마트,대중교통 등,5.0
여,20.0,4.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,9.0,6.0,상가리야자숲,대중교통 등,4.0
남,40.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,0.0,돌빌레,대중교통 등,5.0
남,30.0,6.0,1.0,4.0,2.0,3.0,4.0,4.0,6.0,3.0,1.0,김포국제공항 국내선,대중교통 등,4.0
여,20.0,2.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,0.0,도두 추억애 거리,대중교통 등,3.0
남,40.0,4.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,8.0,2.0,캔디원,대중교통 등,5.0
남,30.0,7.0,1.0,2.0,2.0,3.0,6.0,1.0,6.0,2.0,1.0,신화테마파크,대중교통 등,3.0
남,20.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,3.0,1.0,한화리조트 거제벨버디어 고메이,자가용,4.0
남,40.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,제주곶자왈도립공원,대중교통 등,5.0
여,30.0,3.0,2.0,3.0,5.0,6.0,4.0,3.0,7.0,1.0,2.0,제주순메밀막국수,자가용,1.0
여,40.0,2.0,4.0,6.0,4.0,5.0,3.0,2.0,4.0,2.0,4.0,그림리조트,대중교통 등,1.0
여,20.0,2.0,2.0,1.0,4.0,7.0,4.0,3.0,5.0,1.0,0.0,함덕해수욕장,대중교통 등,5.0
남,40.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,6.0,3.0,토니토니,자가용,5.0
여,20.0,3.0,3.0,2.0,4.0,5.0,6.0,2.0,6.0,3.0,1.0,세종호텔,대중교통 등,3.0
남,30.0,4.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,1.0,엉알게스트하우스,자가용,5.0
여,20.0,2.0,4.0,2.0,3.0,4.0,6.0,3.0,5.0,2.0,1.0,스타즈호텔 제주로베로,대중교통 등,3.0
남,20.0,2.0,2.0,4.0,3.0,2.0,6.0,3.0,3.0,3.0,1.0,김포국제공항 국내선,대중교통 등,4.0
여,20.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,1.0,1.0,다랑쉬오름,자가용,3.0
남,30.0,2.0,1.0,1.0,2.0,5.0,6.0,6.0,3.0,2.0,3.0,델문도,자가용,5.0
여,30.0,2.0,2.0,1.0,1.0,2.0,1.0,6.0,7.0,1.0,5.0,김포국제공항 국내선,대중교통 등,4.0
여,30.0,3.0,2.0,3.0,3.0,4.0,6.0,2.0,7.0,1.0,1.0,송당동백낭,자가용,4.0
여,20.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,관청근린공원,대중교통 등,4.0
남,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,휘슬락호텔,대중교통 등,3.0
여,40.0,2.0,6.0,2.0,3.0,2.0,3.0,3.0,7.0,1.0,4.0,제주코코몽에코파크,자가용,4.0
여,30.0,4.0,2.0,3.0,3.0,4.0,5.0,6.0,5.0,2.0,3.0,애월농협하나로마트,대중교통 등,4.0
여,40.0,7.0,7.0,7.0,4.0,5.0,5.0,1.0,5.0,3.0,1.0,국수앤,자가용,4.0
남,40.0,4.0,1.0,6.0,1.0,1.0,4.0,3.0,3.0,3.0,2.0,유군짬뽕,대중교통 등,1.0
남,20.0,4.0,1.0,5.0,1.0,1.0,4.0,1.0,6.0,3.0,1.0,호텔 스테이인터뷰 제주,대중교통 등,5.0
여,30.0,4.0,6.0,3.0,3.0,4.0,5.0,2.0,7.0,1.0,1.0,Pickus 피커스,자가용,4.0
남,40.0,1.0,1.0,7.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,동문공설시장,대중교통 등,3.0
여,40.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,7.0,3.0,3.0,제주신화월드 랜딩델리,대중교통 등,4.0
남,20.0,7.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,2.0,2.0,에어비앤비,자가용,5.0
남,40.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,7.0,2.0,3.0,제주신화월드 신화쇼핑스트리트,자가용,4.0
남,40.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,르안데르센과자점,자가용,4.0
남,20.0,7.0,1.0,4.0,1.0,4.0,4.0,1.0,7.0,5.0,0.0,제주힐링스쿠터,대중교통 등,5.0
여,20.0,3.0,2.0,2.0,4.0,4.0,3.0,6.0,5.0,7.0,1.0,리치망고 우도검멀레점,대중교통 등,5.0
여,30.0,4.0,4.0,4.0,4.0,6.0,4.0,2.0,7.0,9.0,2.0,우도해양도립공원,대중교통 등,5.0
남,20.0,6.0,1.0,6.0,2.0,1.0,6.0,6.0,6.0,3.0,3.0,제주국제공항,대중교통 등,4.0
여,30.0,3.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,다려도횟집,자가용,5.0
여,30.0,1.0,1.0,5.0,7.0,6.0,7.0,7.0,7.0,1.0,1.0,제주그림카페,대중교통 등,4.0
여,20.0,3.0,2.0,3.0,1.0,6.0,4.0,5.0,7.0,9.0,3.0,김포국제공항 국내선,자가용,5.0
남,30.0,2.0,2.0,2.0,2.0,3.0,6.0,6.0,2.0,1.0,1.0,하하호호 우도본점,대중교통 등,5.0
여,20.0,4.0,3.0,2.0,4.0,6.0,2.0,2.0,6.0,1.0,1.0,제주국제공항,자가용,4.0
여,20.0,3.0,1.0,4.0,3.0,3.0,5.0,5.0,3.0,1.0,3.0,성산포항,대중교통 등,5.0
여,30.0,4.0,1.0,6.0,2.0,2.0,3.0,6.0,2.0,2.0,1.0,여울목게스트하우스,대중교통 등,5.0
여,20.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,6.0,3.0,1.0,동남식당,대중교통 등,3.0
남,20.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,7.0,3.0,12.0,제주국제공항,대중교통 등,5.0
여,20.0,2.0,2.0,2.0,3.0,2.0,6.0,6.0,4.0,2.0,1.0,한담해안산책로,대중교통 등,5.0
여,40.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,1.0,1.0,수산주유소,자가용,3.0
여,30.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,사가냥,대중교통 등,5.0
여,30.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,6.0,3.0,4.0,제주국제공항,자가용,5.0
남,30.0,2.0,2.0,3.0,4.0,6.0,3.0,4.0,4.0,7.0,3.0,운진항,자가용,4.0
여,20.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,7.0,1.0,2.0,유리멘탈스튜디오,대중교통 등,4.0
여,20.0,1.0,1.0,1.0,4.0,4.0,1.0,7.0,1.0,1.0,1.0,강화루지,자가용,3.0
여,30.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,9.0,5.0,서귀포농산물직판장,자가용,4.0
여,20.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,7.0,2.0,1.0,티라호텔,자가용,3.0
남,40.0,5.0,5.0,4.0,5.0,1.0,5.0,7.0,1.0,3.0,1.0,학생분식,자가용,1.0
남,30.0,2.0,4.0,2.0,3.0,2.0,3.0,6.0,6.0,1.0,3.0,고수목마,대중교통 등,5.0
여,20.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,0.0,아삭아삭순무민박,대중교통 등,4.0
여,20.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,4.0,4.0,0.0,베이커블,대중교통 등,5.0
여,20.0,5.0,3.0,3.0,3.0,6.0,5.0,5.0,7.0,9.0,5.0,그랜드하얏트제주,대중교통 등,5.0
여,20.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,7.0,2.0,1.0,중문대포주상절리대,자가용,5.0
여,40.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,제주신라호텔,자가용,5.0
여,30.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,7.0,1.0,1.0,원담,대중교통 등,5.0
여,30.0,4.0,1.0,1.0,5.0,6.0,3.0,1.0,7.0,1.0,1.0,연미정,대중교통 등,4.0
여,30.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,7.0,3.0,1.0,하모해변,대중교통 등,4.0
여,20.0,4.0,1.0,3.0,6.0,7.0,5.0,2.0,6.0,2.0,0.0,제주동문시장,대중교통 등,5.0
남,30.0,3.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,9.0,1.0,카페 뵤뵤,대중교통 등,5.0
남,30.0,4.0,2.0,2.0,6.0,5.0,3.0,3.0,7.0,1.0,1.0,아프리카박물관,대중교통 등,4.0
여,30.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,별밭동네,대중교통 등,4.0
남,20.0,2.0,2.0,2.0,5.0,4.0,4.0,6.0,5.0,1.0,1.0,제주주민갈비,대중교통 등,5.0
남,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,0.0,오설록티뮤지엄,자가용,4.0
여,20.0,2.0,1.0,3.0,7.0,3.0,1.0,7.0,3.0,2.0,1.0,골목깡통구이,자가용,5.0
남,40.0,1.0,1.0,4.0,5.0,4.0,6.0,6.0,2.0,2.0,6.0,세화해변,자가용,4.0
남,30.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,구조라해수욕장,자가용,4.0
여,20.0,4.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,김포국제공항 국내선,대중교통 등,4.0
여,30.0,2.0,2.0,4.0,6.0,4.0,1.0,7.0,4.0,3.0,2.0,정가네밥상,자가용,5.0
여,30.0,3.0,1.0,2.0,3.0,4.0,5.0,7.0,5.0,3.0,1.0,제주렌트카 본사,대중교통 등,5.0
여,40.0,3.0,2.0,3.0,4.0,5.0,4.0,5.0,4.0,9.0,5.0,산방산 유람선,대중교통 등,3.0
여,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,욕지도 제2출렁다리,자가용,3.0
여,20.0,1.0,1.0,1.0,4.0,2.0,3.0,6.0,7.0,3.0,1.0,미미진,자가용,3.0
여,20.0,5.0,2.0,2.0,4.0,3.0,6.0,4.0,3.0,2.0,0.0,휘슬락호텔,대중교통 등,4.0
여,30.0,2.0,4.0,1.0,1.0,2.0,6.0,3.0,6.0,1.0,2.0,제주국제공항,자가용,5.0
남,30.0,2.0,4.0,1.0,6.0,4.0,2.0,5.0,3.0,2.0,5.0,온담하우스,자가용,4.0
여,20.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,7.0,5.0,1.0,도두동무지개해안도로,대중교통 등,4.0
여,20.0,3.0,2.0,2.0,5.0,4.0,2.0,5.0,2.0,2.0,2.0,글림,대중교통 등,4.0
여,40.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,7.0,2.0,3.0,쏠비치 진도,자가용,4.0
남,40.0,5.0,4.0,6.0,2.0,6.0,6.0,5.0,5.0,9.0,3.0,하모니리조트,대중교통 등,3.0
여,20.0,2.0,2.0,2.0,4.0,5.0,3.0,7.0,4.0,1.0,0.0,토끼문,대중교통 등,4.0
여,30.0,2.0,3.0,2.0,4.0,3.0,2.0,6.0,5.0,5.0,3.0,성산봄죽칼국수 성산점,자가용,4.0
남,20.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,3.0,1.0,물고기나무 게스트하우스,대중교통 등,5.0
여,20.0,1.0,1.0,3.0,5.0,3.0,5.0,1.0,3.0,2.0,4.0,장모식탁,자가용,4.0
여,30.0,2.0,2.0,4.0,3.0,3.0,5.0,6.0,6.0,3.0,1.0,대구국제공항,대중교통 등,4.0
여,20.0,6.0,2.0,4.0,2.0,2.0,6.0,6.0,6.0,7.0,1.0,곽지해수욕장,자가용,5.0
여,30.0,1.0,5.0,2.0,2.0,2.0,3.0,3.0,7.0,8.0,1.0,성산월드식자재마트,자가용,5.0
여,20.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,7.0,1.0,2.0,면뽑는선생만두빚는아내,대중교통 등,3.0
여,20.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,6.0,2.0,1.0,제주선채향,대중교통 등,4.0
여,20.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,0.0,큰바리메,대중교통 등,5.0
남,20.0,4.0,1.0,3.0,2.0,6.0,5.0,1.0,2.0,1.0,0.0,제주약수터 본점,자가용,5.0
여,30.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,7.0,5.0,1.0,스테이노을,자가용,5.0
남,30.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,7.0,9.0,1.0,제주국제공항,대중교통 등,5.0
여,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,김포국제공항 국내선,자가용,5.0
남,30.0,2.0,1.0,1.0,2.0,5.0,6.0,6.0,3.0,2.0,3.0,동백한입,자가용,3.0
여,20.0,1.0,1.0,1.0,6.0,4.0,2.0,3.0,5.0,4.0,0.0,천지연폭포,대중교통 등,4.0
여,20.0,3.0,1.0,1.0,3.0,6.0,2.0,5.0,7.0,1.0,1.0,흑돼지패밀리,대중교통 등,5.0
남,20.0,1.0,1.0,4.0,6.0,1.0,4.0,6.0,1.0,2.0,1.0,9.81파크,대중교통 등,5.0
여,20.0,4.0,6.0,1.0,2.0,6.0,7.0,7.0,7.0,7.0,1.0,장한철 생가,대중교통 등,3.0
여,20.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,니모메,대중교통 등,3.0
남,20.0,2.0,2.0,2.0,7.0,4.0,4.0,2.0,5.0,9.0,1.0,새마을금고중앙회 새마을금고제주연수원,자가용,5.0
여,20.0,3.0,2.0,2.0,5.0,6.0,6.0,6.0,6.0,7.0,0.0,모들공간,대중교통 등,5.0
여,20.0,6.0,2.0,2.0,5.0,6.0,2.0,6.0,6.0,2.0,0.0,마곡 8공영주차장,자가용,4.0
여,20.0,3.0,2.0,2.0,3.0,3.0,6.0,6.0,7.0,2.0,1.0,쇠소깍,자가용,4.0
남,20.0,2.0,5.0,2.0,3.0,2.0,2.0,5.0,6.0,1.0,1.0,성산포항,자가용,5.0
여,30.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,한림속 하루,자가용,5.0
여,20.0,5.0,2.0,1.0,5.0,6.0,4.0,1.0,7.0,1.0,1.0,아시아호텔,대중교통 등,3.0
여,40.0,6.0,4.0,5.0,4.0,5.0,3.0,6.0,3.0,1.0,1.0,전등사,자가용,4.0
여,20.0,1.0,1.0,1.0,3.0,1.0,6.0,4.0,7.0,3.0,3.0,거멍국수,대중교통 등,4.0
남,20.0,4.0,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,1.0,회가서쪽에서뜨겠네,대중교통 등,5.0
여,20.0,3.0,2.0,3.0,5.0,2.0,5.0,3.0,5.0,2.0,1.0,제주국제공항,대중교통 등,5.0
여,20.0,3.0,1.0,1.0,5.0,6.0,5.0,6.0,5.0,3.0,1.0,한담몰,대중교통 등,4.0
여,20.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0,충남식당,대중교통 등,2.0
여,30.0,1.0,4.0,2.0,6.0,5.0,5.0,2.0,6.0,2.0,1.0,보말이네,자가용,5.0
남,20.0,2.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,2.0,바투바투커피,자가용,4.0
남,20.0,2.0,2.0,2.0,5.0,4.0,4.0,6.0,5.0,1.0,1.0,표선해수욕장,대중교통 등,5.0
남,20.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,7.0,4.0,0.0,번네식당,자가용,5.0
여,30.0,4.0,2.0,4.0,4.0,5.0,4.0,6.0,5.0,1.0,0.0,맥파이 탑동점,대중교통 등,5.0
남,30.0,1.0,1.0,1.0,4.0,2.0,1.0,6.0,7.0,4.0,0.0,달에사는고래,자가용,5.0
남,20.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,7.0,3.0,12.0,김해국제공항,대중교통 등,5.0
남,30.0,2.0,2.0,2.0,1.0,5.0,5.0,7.0,1.0,2.0,1.0,제주국제공항,자가용,5.0
남,40.0,2.0,2.0,1.0,3.0,6.0,5.0,2.0,3.0,1.0,9.0,베니키아중문호텔,자가용,5.0
여,20.0,3.0,1.0,3.0,6.0,5.0,4.0,6.0,3.0,3.0,2.0,목장카페드르쿰다,대중교통 등,4.0
여,30.0,2.0,1.0,1.0,3.0,6.0,2.0,2.0,5.0,3.0,3.0,애월해안도로,자가용,4.0
남,40.0,3.0,1.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,1.0,홍스랜드,대중교통 등,5.0
여,20.0,2.0,1.0,1.0,2.0,6.0,4.0,5.0,2.0,9.0,1.0,비자림,자가용,4.0
여,20.0,6.0,3.0,2.0,4.0,6.0,2.0,3.0,3.0,1.0,0.0,와르다레스토랑,대중교통 등,4.0
남,20.0,6.0,2.0,2.0,1.0,7.0,3.0,1.0,4.0,2.0,1.0,부산서부버스터미널,대중교통 등,3.0
남,30.0,2.0,2.0,4.0,1.0,1.0,6.0,6.0,4.0,2.0,2.0,이드레국수,대중교통 등,5.0
여,30.0,4.0,3.0,3.0,3.0,6.0,5.0,4.0,5.0,1.0,2.0,피그농원,자가용,5.0
남,30.0,2.0,2.0,2.0,5.0,5.0,2.0,3.0,3.0,2.0,4.0,정수사,자가용,3.0
남,20.0,2.0,2.0,2.0,3.0,1.0,3.0,5.0,5.0,10.0,1.0,곽지해수욕장,대중교통 등,5.0
여,20.0,5.0,6.0,4.0,2.0,5.0,6.0,2.0,6.0,3.0,3.0,여수돌게빵,자가용,5.0
여,40.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,2.0,3.0,용천수탐방길,자가용,5.0
남,20.0,2.0,2.0,6.0,6.0,1.0,1.0,4.0,6.0,7.0,1.0,서귀피안베이커리,대중교통 등,5.0
여,20.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,5.0,3.0,1.0,팔미돈가흑돼지 성산점,대중교통 등,4.0
여,20.0,4.0,2.0,2.0,2.0,4.0,4.0,6.0,4.0,2.0,1.0,제주이야기 용두암점,대중교통 등,4.0
남,30.0,1.0,3.0,2.0,3.0,3.0,3.0,7.0,5.0,1.0,1.0,담또와,자가용,3.0
여,20.0,4.0,2.0,3.0,5.0,5.0,4.0,4.0,7.0,2.0,0.0,제주동문재래시장,대중교통 등,3.0
여,30.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,1.0,모퉁이옷장,대중교통 등,3.0
여,30.0,5.0,2.0,2.0,3.0,5.0,4.0,5.0,1.0,7.0,0.0,제주 돔베고기집 본집,자가용,4.0
여,40.0,2.0,1.0,2.0,1.0,1.0,6.0,6.0,1.0,8.0,2.0,신화테마파크,자가용,4.0
여,20.0,1.0,1.0,1.0,2.0,6.0,1.0,7.0,7.0,3.0,1.0,노가리앤비어,자가용,3.0
남,20.0,2.0,1.0,2.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,애월카페거리,대중교통 등,4.0
여,30.0,4.0,2.0,1.0,4.0,4.0,2.0,5.0,3.0,2.0,3.0,제주허브동산,자가용,5.0
남,40.0,4.0,1.0,1.0,3.0,1.0,2.0,7.0,7.0,2.0,0.0,비밀의숲,자가용,4.0
여,30.0,4.0,3.0,6.0,1.0,4.0,5.0,2.0,4.0,9.0,7.0,파리바게뜨 제주공항렌터카하우스점,대중교통 등,5.0
여,20.0,2.0,4.0,4.0,5.0,2.0,4.0,6.0,6.0,4.0,0.0,컴플리트커피 연동점,자가용,5.0
남,40.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,0.0,육회공작소,자가용,5.0
여,30.0,4.0,3.0,2.0,2.0,6.0,6.0,2.0,2.0,2.0,1.0,제주하늘을날다,자가용,4.0
여,30.0,3.0,4.0,3.0,4.0,4.0,2.0,1.0,5.0,1.0,2.0,범섬,자가용,5.0
남,30.0,3.0,2.0,2.0,4.0,4.0,4.0,5.0,3.0,3.0,7.0,에코랜드테마파크,대중교통 등,4.0
남,40.0,2.0,2.0,1.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,오가네전복설렁탕 서귀포본점,대중교통 등,5.0
남,20.0,2.0,2.0,2.0,4.0,3.0,3.0,5.0,3.0,1.0,1.0,금빛감귤체험농원,자가용,5.0
여,30.0,2.0,3.0,4.0,3.0,5.0,4.0,5.0,6.0,3.0,2.0,씨오르리조트,대중교통 등,4.0
여,30.0,3.0,3.0,2.0,3.0,4.0,4.0,6.0,7.0,1.0,1.0,함덕해수욕장,대중교통 등,5.0
여,20.0,6.0,2.0,4.0,2.0,2.0,6.0,6.0,6.0,7.0,1.0,원앙폭포,자가용,5.0
여,20.0,4.0,1.0,3.0,5.0,5.0,6.0,5.0,6.0,3.0,2.0,고현버스터미널,대중교통 등,4.0
여,20.0,2.0,1.0,1.0,3.0,4.0,2.0,5.0,5.0,1.0,0.0,디바인커피,대중교통 등,4.0
여,30.0,2.0,2.0,6.0,2.0,4.0,6.0,6.0,5.0,3.0,3.0,퍼스트70,자가용,4.0
여,30.0,4.0,2.0,1.0,4.0,4.0,2.0,5.0,3.0,2.0,3.0,바이제주,자가용,4.0
남,50.0,1.0,3.0,1.0,3.0,2.0,2.0,1.0,6.0,7.0,20.0,저도,대중교통 등,4.0
여,20.0,5.0,2.0,1.0,2.0,4.0,3.0,6.0,5.0,7.0,0.0,미쿠니,자가용,5.0
남,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,릴로,대중교통 등,4.0
여,20.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,6.0,7.0,0.0,중문색달해수욕장,대중교통 등,5.0
여,20.0,4.0,3.0,2.0,4.0,6.0,2.0,2.0,6.0,3.0,3.0,임순이네,대중교통 등,5.0
여,30.0,1.0,7.0,1.0,4.0,4.0,2.0,2.0,4.0,3.0,6.0,제주 신화테마파크,자가용,5.0
남,30.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,6.0,9.0,5.0,쏠비치 진도,자가용,5.0
여,50.0,2.0,1.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,제주국제공항 렌터카하우스,자가용,4.0
남,20.0,1.0,2.0,3.0,3.0,6.0,2.0,7.0,3.0,1.0,1.0,노형동덕아파트,자가용,4.0
남,20.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0,8.0,스타벅스 성산일출봉점,대중교통 등,5.0
여,20.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,슈닛츠,대중교통 등,5.0
남,20.0,1.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,7.0,8.0,위즈덤하우스,대중교통 등,5.0
남,50.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,6.0,1.0,명가식당,자가용,3.0
남,40.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,6.0,3.0,1.0,영희김밥,자가용,5.0
남,30.0,3.0,2.0,2.0,4.0,4.0,2.0,6.0,4.0,3.0,2.0,우미정,대중교통 등,4.0
남,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,3.0,중문농협하나로마트 본점,대중교통 등,3.0
남,40.0,2.0,2.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,제주국제공항,대중교통 등,2.0
남,40.0,1.0,3.0,3.0,5.0,3.0,3.0,5.0,3.0,1.0,0.0,MJ리조트,대중교통 등,5.0
여,40.0,1.0,1.0,7.0,1.0,1.0,1.0,7.0,7.0,1.0,2.0,송악산둘레길,자가용,5.0
남,30.0,2.0,3.0,3.0,2.0,3.0,6.0,2.0,7.0,3.0,1.0,표선수산마트,대중교통 등,4.0
남,30.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,4.0,7.0,5.0,스타벅스 제주협재점,대중교통 등,5.0
남,30.0,5.0,2.0,4.0,1.0,3.0,4.0,6.0,2.0,2.0,3.0,삼천포용궁수산시장,자가용,5.0
여,30.0,6.0,1.0,2.0,1.0,6.0,7.0,1.0,2.0,5.0,3.0,제주국제공항,대중교통 등,4.0
여,20.0,2.0,2.0,2.0,3.0,2.0,5.0,6.0,5.0,2.0,1.0,제주국제공항,대중교통 등,4.0
남,30.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,화순한가네식당,대중교통 등,4.0
여,30.0,3.0,1.0,1.0,4.0,6.0,3.0,5.0,7.0,4.0,0.0,플레이스캠프제주,대중교통 등,5.0
여,20.0,2.0,2.0,1.0,4.0,6.0,4.0,2.0,7.0,2.0,1.0,둘레길 협재금능점,대중교통 등,3.0
여,20.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,7.0,3.0,2.0,비스타케이호텔 월드컵,대중교통 등,4.0
여,20.0,1.0,1.0,1.0,7.0,7.0,7.0,4.0,7.0,2.0,4.0,남해 명품 게스트하우스,자가용,5.0
여,50.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,6.0,4.0,0.0,레몬하우스,자가용,4.0
남,20.0,1.0,1.0,1.0,4.0,6.0,4.0,6.0,3.0,2.0,1.0,돈향기,대중교통 등,5.0
여,30.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,제주로렌트카,자가용,5.0
여,30.0,2.0,4.0,2.0,6.0,2.0,2.0,6.0,3.0,1.0,0.0,벨리타캠핑장,자가용,4.0
남,20.0,2.0,2.0,2.0,4.0,3.0,3.0,6.0,6.0,1.0,3.0,새별오름,대중교통 등,4.0
남,40.0,3.0,1.0,2.0,2.0,4.0,6.0,3.0,4.0,3.0,1.0,인스밀,대중교통 등,5.0
남,30.0,7.0,4.0,2.0,1.0,1.0,2.0,2.0,5.0,3.0,1.0,퍼시몬,자가용,5.0
남,30.0,3.0,1.0,1.0,3.0,6.0,4.0,6.0,7.0,1.0,1.0,표선해수욕장,자가용,3.0
여,30.0,2.0,7.0,4.0,7.0,7.0,4.0,6.0,3.0,7.0,0.0,보름왓메밀밭,대중교통 등,2.0
여,30.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,피에스타7,대중교통 등,3.0
남,30.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,제주국제공항,대중교통 등,4.0
여,20.0,1.0,1.0,1.0,6.0,7.0,1.0,7.0,4.0,2.0,1.0,리치망고 함덕점,대중교통 등,5.0
여,30.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,0.0,월령선인장군락지,자가용,5.0
남,30.0,1.0,2.0,2.0,4.0,2.0,1.0,7.0,6.0,3.0,1.0,한라산1100고지,자가용,5.0
남,30.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,7.0,1.0,1.0,유드림 식자재 마트,대중교통 등,4.0
여,30.0,2.0,4.0,4.0,2.0,1.0,3.0,5.0,2.0,2.0,0.0,제주도립김창열미술관,대중교통 등,4.0
